id,utcDate,status,matchday,stage,group,lastUpdated,referees,area.id,area.name,area.code,area.flag,competition.id,competition.name,competition.code,competition.type,competition.emblem,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,homeTeam.id,homeTeam.name,homeTeam.shortName,homeTeam.tla,homeTeam.crest,awayTeam.id,awayTeam.name,awayTeam.shortName,awayTeam.tla,awayTeam.crest,score.winner,score.duration,score.fullTime.home,score.fullTime.away,score.halfTime.home,score.halfTime.away,odds.msg
540506,2025-11-29T17:30:00Z,FINISHED,12,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,AWAY_TEAM,REGULAR,1.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540513,2025-11-30T14:30:00Z,FINISHED,12,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540507,2025-11-30T16:30:00Z,FINISHED,12,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540508,2025-11-30T18:30:00Z,FINISHED,12,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,HOME_TEAM,REGULAR,4.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540515,2025-12-05T19:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540517,2025-12-06T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43943, 'name': 'Tobias Stieler', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,0.0,5.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540518,2025-12-06T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57519, 'name': 'Robert Schröder', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,HOME_TEAM,REGULAR,3.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540519,2025-12-06T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 58466, 'name': 'Florian Exner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,HOME_TEAM,REGULAR,2.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540520,2025-12-06T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57512, 'name': 'Tobias Reichel', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540522,2025-12-06T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,HOME_TEAM,REGULAR,2.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540516,2025-12-06T17:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,HOME_TEAM,REGULAR,6.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540521,2025-12-07T14:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,HOME_TEAM,REGULAR,3.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540514,2025-12-07T16:30:00Z,FINISHED,13,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540529,2025-12-12T19:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,HOME_TEAM,REGULAR,3.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540525,2025-12-13T14:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57532, 'name': 'Frank Willenborg', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540528,2025-12-13T14:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 337, 'name': 'Patrick Ittrich', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,3.0,Activate Odds-Package in User-Panel to retrieve odds.
540530,2025-12-13T14:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540531,2025-12-13T14:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,HOME_TEAM,REGULAR,4.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540524,2025-12-13T17:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,HOME_TEAM,REGULAR,2.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540526,2025-12-14T14:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,DRAW,REGULAR,1.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540523,2025-12-14T16:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 65424, 'name': 'Robin Braun', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,DRAW,REGULAR,2.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540527,2025-12-14T18:30:00Z,FINISHED,14,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,AWAY_TEAM,REGULAR,0.0,4.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
540532,2025-12-19T19:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540535,2025-12-20T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540536,2025-12-20T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,AWAY_TEAM,REGULAR,3.0,4.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540537,2025-12-20T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540539,2025-12-20T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57526, 'name': 'Christian Dingert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540540,2025-12-20T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43943, 'name': 'Tobias Stieler', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,DRAW,REGULAR,1.0,1.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540534,2025-12-20T17:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
540533,2025-12-21T14:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 56230, 'name': 'Matthias Jöllenbeck', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540538,2025-12-21T16:30:00Z,FINISHED,15,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,0.0,4.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
540543,2026-01-09T19:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,DRAW,REGULAR,3.0,3.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540544,2026-01-10T14:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,HOME_TEAM,REGULAR,2.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540547,2026-01-10T14:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15746, 'name': 'Bastian Dankert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,DRAW,REGULAR,2.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540549,2026-01-10T14:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57519, 'name': 'Robert Schröder', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,DRAW,REGULAR,2.0,2.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540542,2026-01-10T17:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,AWAY_TEAM,REGULAR,1.0,4.0,0.0,4.0,Activate Odds-Package in User-Panel to retrieve odds.
540546,2026-01-11T14:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,4.0,0.0,3.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540541,2026-01-11T16:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,HOME_TEAM,REGULAR,8.0,1.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540553,2026-01-13T17:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 56230, 'name': 'Matthias Jöllenbeck', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,HOME_TEAM,REGULAR,3.0,2.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540550,2026-01-13T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,HOME_TEAM,REGULAR,3.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540551,2026-01-13T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540554,2026-01-14T17:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57532, 'name': 'Frank Willenborg', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540552,2026-01-14T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,HOME_TEAM,REGULAR,2.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
